timestamp,elapsed_sec,frame_idx,face_detected,left_eye_points,left_eye_mean_u,left_eye_mean_v,left_eye_std_u,left_eye_std_v,left_eye_speed,left_eye_fb_error,left_eye_confidence,right_eye_points,right_eye_mean_u,right_eye_mean_v,right_eye_std_u,right_eye_std_v,right_eye_speed,right_eye_fb_error,right_eye_confidence,mouth_points,mouth_mean_u,mouth_mean_v,mouth_std_u,mouth_std_v,mouth_speed,mouth_fb_error,mouth_confidence,head_points,head_mean_u,head_mean_v,head_std_u,head_std_v,head_speed,head_fb_error,head_confidence,eye_mean_speed,eye_mean_v,mouth_motion,mouth_motion_v,head_motion,head_motion_v,overall_tracking_confidence,left_eye_point_coverage,right_eye_point_coverage,mouth_point_coverage,head_point_coverage,mean_point_coverage,left_eye_reliable,right_eye_reliable,mouth_reliable,head_reliable,all_roi_reliable,condition
1790268458.4519298,0.3351187705993652,11,0,24,0.4422626495361328,-0.0347455330193042,0.4757299125194549,0.3036247789859772,0.5790048241615295,0.045396402478218,1.0,24,-0.0985984802246093,-0.1085548400878906,0.3946910500526428,0.2650052309036255,0.3754685819149017,0.0324298180639743,1.0,33,-0.0103879990056157,-0.3773729801177978,0.0949816480278968,0.0934401005506515,0.3892208635807037,0.0077369040809571,1.0,77,0.0804348215460777,-0.1883538961410522,0.1882625371217727,0.2438544183969497,0.3189215958118438,0.0070122992619872,1.0,0.4772367030382156,-0.0716501865535974,0.3892208635807037,-0.3773729801177978,0.3189215958118438,-0.1883538961410522,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,False,True,True,True,False,normal
1790268458.5039272,0.3871161937713623,12,0,24,0.2590872347354889,0.0498835258185863,0.2412471026182174,0.3323047161102295,0.4218985736370086,0.0242345780134201,1.0,24,-0.0297826137393713,-0.0954233780503273,0.1625774800777435,0.2348941713571548,0.2530990540981293,0.0181673169136047,1.0,33,-0.1216684952378273,-0.3006420731544494,0.0891904681921005,0.07521603256464,0.3357039093971252,0.0045120161958038,1.0,77,0.0200415272265672,-0.1525938361883163,0.1120745316147804,0.2565463185310364,0.2714037597179413,0.0045621735043823,1.0,0.3374988138675689,-0.0227699261158704,0.3357039093971252,-0.3006420731544494,0.2714037597179413,-0.1525938361883163,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.5518336,0.4350225925445556,13,0,24,-0.0281194057315588,-0.1917781829833984,0.0672007650136947,0.0566579140722751,0.202896237373352,0.0031131571158766,1.0,24,-0.1060307845473289,-0.1753285676240921,0.1063949689269065,0.1015135124325752,0.2227951288223266,0.0049219266511499,1.0,33,-0.1439995020627975,-0.3979182243347168,0.106697216629982,0.0777772068977356,0.4358111321926117,0.0077075255103409,1.0,77,-0.0538349896669387,-0.2356981486082077,0.1201887428760528,0.1429990231990814,0.2627526223659515,0.0027569984085857,1.0,0.2128456830978393,-0.1835533753037452,0.4358111321926117,-0.3979182243347168,0.2627526223659515,-0.2356981486082077,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.6039636,0.4871525764465332,14,0,24,-0.0489120483398437,-0.2429993897676468,0.100305363535881,0.0551867224276065,0.2670677602291107,0.0040036994032561,1.0,24,-0.0514488220214843,-0.2152169495820999,0.089377075433731,0.1116683185100555,0.2387295961380005,0.0058538503944873,1.0,33,-0.1002377569675445,-0.3584035336971283,0.0869626924395561,0.0745915025472641,0.3811830580234527,0.0067208381369709,1.0,77,-0.0507271513342857,-0.2165016084909439,0.0995955765247345,0.1400376260280609,0.2428886890411377,0.0030690620187669,1.0,0.2528986781835556,-0.2291081696748733,0.3811830580234527,-0.3584035336971283,0.2428886890411377,-0.2165016084909439,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.6520853,0.5352742671966553,15,1,24,-0.006875991821289,-0.1573003083467483,0.0417046435177326,0.0487365089356899,0.1617808490991592,0.0024759918451309,1.0,24,-0.050240833312273,-0.1232865676283836,0.0692166835069656,0.0627479180693626,0.1479933410882949,0.0045302021317183,1.0,33,-0.0450795479118824,-0.1711185276508331,0.0502344593405723,0.0326617322862148,0.1832961291074752,0.0021943496540188,1.0,77,-0.0229644775390625,-0.1296759247779846,0.0682504996657371,0.0734300687909126,0.1467467248439788,0.0016288672341033,1.0,0.1548870950937271,-0.140293437987566,0.1832961291074752,-0.1711185276508331,0.1467467248439788,-0.1296759247779846,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.7039676,0.5871565341949463,16,0,24,-0.0088100433349609,-0.0821418762207031,0.0342943258583545,0.0334915891289711,0.0887132287025451,0.0016491132555529,1.0,24,-0.044525146484375,-0.0485394783318042,0.0629463866353035,0.0423436723649501,0.0869480967521667,0.0018290240550413,1.0,33,-0.0416430830955505,-0.1226126924157142,0.026513285934925,0.0288649443536996,0.1323482692241668,0.0013157898792997,1.0,77,-0.0160213317722082,-0.0876207202672958,0.0352785624563694,0.0481853075325489,0.0969632416963577,0.0009041504235938,1.0,0.0878306627273559,-0.0653406772762537,0.1323482692241668,-0.1226126924157142,0.0969632416963577,-0.0876207202672958,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.7560318,0.6392207145690918,17,0,24,-0.0436108894646167,-0.0623442344367504,0.0372591912746429,0.0313457697629928,0.082605056464672,0.001610328326933,1.0,24,-0.0165163669735193,-0.0573437996208667,0.0931966677308082,0.044774517416954,0.1052794381976127,0.0021040220744907,1.0,33,-0.1124813184142112,-0.1133385896682739,0.0547328814864158,0.0472670570015907,0.165821298956871,0.0019454366993159,1.0,77,-0.059533055871725,-0.0730410516262054,0.0581317469477653,0.0567514225840568,0.105470672249794,0.0014761092606931,1.0,0.0939422473311424,-0.0598440170288085,0.165821298956871,-0.1133385896682739,0.105470672249794,-0.0730410516262054,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.804057,0.6872458457946777,18,0,24,-0.0612475089728832,-0.0134760541841387,0.0527633726596832,0.0252022743225097,0.0691660866141319,0.0009148746612481,1.0,24,-0.0606244392693042,-0.0107192993164062,0.0446419194340705,0.0282801333814859,0.0709830224514007,0.0020241946913301,1.0,33,-0.0980830341577529,-0.0380281396210193,0.042954534292221,0.0295101702213287,0.1109859049320221,0.0015881836879998,1.0,77,-0.0735009908676147,-0.0322031788527965,0.0513270832598209,0.0350351333618164,0.0893113911151886,0.0010304322931915,1.0,0.0700745545327663,-0.0120976767502725,0.1109859049320221,-0.0380281396210193,0.0893113911151886,-0.0322031788527965,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.85594,0.739128828048706,19,0,24,-0.0425300598144531,4.069010537932627e-05,0.0221466999500989,0.0223754812031984,0.0474681071937084,0.0011560784187167,1.0,24,-0.0650558471679687,-0.0100555419921875,0.0609031654894351,0.0398870706558227,0.0821187272667884,0.0015906944172456,1.0,33,-0.0400677323341369,-0.0065686777234077,0.0522399246692657,0.0148963779211044,0.0584181509912014,0.0007525728433392,1.0,77,-0.0448955185711383,-0.0125710619613528,0.0369130782783031,0.0262383967638015,0.0572507306933403,0.0008001752430573,1.0,0.0647934172302484,-0.005007425943404,0.0584181509912014,-0.0065686777234077,0.0572507306933403,-0.0125710619613528,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.9038632,0.7870521545410156,20,0,24,-0.0308863315731287,0.0226459503173828,0.0292990710586309,0.0227807313203811,0.0499983839690685,0.0010194269707426,1.0,24,-0.0306943263858556,0.0233942661434412,0.0410042069852352,0.0405243188142776,0.0604359693825244,0.0021471593063324,1.0,33,-0.0062121767550706,0.0281876064836978,0.0403483808040618,0.01833051815629,0.0490714684128761,0.0009241497609764,1.0,77,-0.0299379415810108,0.0125381667166948,0.0305827222764492,0.0306171551346778,0.0495131835341453,0.000884051376488,1.0,0.0552171766757965,0.023020108230412,0.0490714684128761,0.0281876064836978,0.0495131835341453,0.0125381667166948,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268458.9559374,0.8391263484954834,21,0,24,-0.0046710968017578,0.0394872017204761,0.0235785245895385,0.0156904999166727,0.0466555953025817,0.0007013943977653,1.0,24,-0.0192591343075037,0.032959621399641,0.0392183884978294,0.0358816646039485,0.0575277619063854,0.0012745587155222,1.0,33,0.0093416152521967,0.0778077989816665,0.0349916964769363,0.0302955638617277,0.0873560234904289,0.0008284723735414,1.0,77,-0.0146252522245049,0.0387444421648979,0.02901092171669,0.0486794710159301,0.0621443428099155,0.00064155284781,1.0,0.0520916786044836,0.0362234115600585,0.0873560234904289,0.0778077989816665,0.0621443428099155,0.0387444421648979,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.0080829,0.8912718296051025,22,0,24,-0.0019817352294921,0.0889822617173194,0.0422138758003711,0.0298792533576488,0.099947452545166,0.0014080870896577,1.0,24,0.0250816345214843,0.0722630843520164,0.0506316982209682,0.04376657679677,0.0939146652817726,0.0018032441148534,1.0,33,0.0603822655975818,0.1564113795757293,0.0499542765319347,0.0457600578665733,0.1723973304033279,0.0022659592796117,1.0,77,0.0127290003001689,0.0843977481126785,0.0331571362912654,0.0713092684745788,0.0945452600717544,0.0009691820596344,1.0,0.0969310589134693,0.0806226730346679,0.1723973304033279,0.1564113795757293,0.0945452600717544,0.0843977481126785,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.0560598,0.93924880027771,23,0,24,0.0037574768066406,0.1045360565185546,0.0391594432294368,0.0326060503721237,0.1111083850264549,0.0011345772072672,1.0,24,0.0464808158576488,0.1238377913832664,0.0754435434937477,0.0547609329223632,0.1480193734169006,0.002917468547821,1.0,33,0.0464519150555133,0.1575997024774551,0.0379650928080081,0.0511559583246707,0.1683428287506103,0.0047978102229535,1.0,77,0.0213533863425254,0.0914744585752487,0.0351817049086093,0.0745598748326301,0.1014633551239967,0.0013222177512943,1.0,0.1295638792216777,0.1141869239509105,0.1683428287506103,0.1575997024774551,0.1014633551239967,0.0914744585752487,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.1080933,0.9912822246551514,24,0,24,0.0423857383430004,0.0812149047851562,0.0224794447422027,0.0158036854118108,0.0932819619774818,0.0009814916411414,1.0,24,0.0448786430060863,0.0795879364013671,0.0317977964878082,0.0334082320332527,0.0986916422843933,0.00185920111835,1.0,33,0.0456140674650669,0.095429390668869,0.0314016006886959,0.0292022228240966,0.1102191284298896,0.001197702018544,1.0,77,0.0315755866467952,0.0565940551459789,0.026572611182928,0.0468246452510356,0.0724365413188934,0.0008271700353361,1.0,0.0959868021309375,0.0804014205932617,0.1102191284298896,0.095429390668869,0.0724365413188934,0.0565940551459789,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.1560268,1.0392158031463623,25,0,24,0.0295683536678552,0.0335350036621093,0.0199080817401409,0.0209225546568632,0.0513530932366848,0.0007100139628164,1.0,24,0.0614433288574218,0.042123794555664,0.0545761473476886,0.0347356125712394,0.0936687067151069,0.0018312920583412,1.0,33,0.0393431708216667,0.0481424033641815,0.0324448533356189,0.0179041884839534,0.068105511367321,0.0010356039274483,1.0,77,0.0393367633223533,0.0323848985135555,0.0204594023525714,0.0279481597244739,0.0571410991251468,0.0007874598377384,1.0,0.0725108999758958,0.0378293991088867,0.068105511367321,0.0481424033641815,0.0571410991251468,0.0323848985135555,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.208057,1.0912458896636963,26,0,24,0.0490894317626953,0.015232722274959,0.0161441657692194,0.0162009391933679,0.0538872480392456,0.000870935851708,1.0,24,0.0558726005256176,0.0365104675292968,0.0611080266535282,0.0473349094390869,0.0943876504898071,0.0026168164331465,1.0,33,0.0450656786561012,0.0243377685546875,0.0469936579465866,0.0254677888005971,0.0630210489034652,0.0010782706085592,1.0,77,0.0353500582277774,0.011559622362256,0.0280774272978305,0.0306181330233812,0.0505842268466949,0.0008412008173763,1.0,0.0741374492645263,0.0258715949021279,0.0630210489034652,0.0243377685546875,0.0505842268466949,0.011559622362256,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.2600808,1.1432697772979736,27,0,24,0.0301742553710937,0.0102984113618731,0.0355891436338424,0.0254618525505065,0.0449519641697406,0.000900856219232,1.0,24,0.0441309623420238,0.0158824920654296,0.0507281795144081,0.041497878730297,0.0702159628272056,0.0013782266760244,1.0,33,0.0174306239932775,0.0126985488459467,0.0301835983991622,0.024041635915637,0.0373777449131011,0.000425809121225,1.0,77,0.0242991261184215,0.0056423833593726,0.0247117169201374,0.0230965334922075,0.0372131615877151,0.0005905528669245,1.0,0.0575839634984731,0.0130904517136514,0.0373777449131011,0.0126985488459467,0.0372131615877151,0.0056423833593726,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.308068,1.1912569999694824,28,0,24,-0.0014025369891896,0.0006904602050781,0.0253500007092952,0.0107431253418326,0.02427539229393,0.000845784030389,1.0,24,0.0374425239861011,0.0183645877987146,0.053168274462223,0.0322295203804969,0.0609089098870754,0.0013010408729314,1.0,33,-0.0180936865508556,0.009176542982459,0.0241556502878665,0.0205708499997854,0.0313321091234684,0.0006574352737516,1.0,77,0.0048003755509853,0.0024651861749589,0.0304733905941247,0.0202002748847007,0.0313502065837383,0.0006285001290962,1.0,0.0425921510905027,0.0095275240018963,0.0313321091234684,0.009176542982459,0.0313502065837383,0.0024651861749589,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.3600128,1.243201732635498,29,0,24,-0.0213356018066406,0.0019677479285746,0.0424337014555931,0.0305919498205184,0.0427689552307128,0.0012863879092037,1.0,24,-0.0116335554048419,0.0357195548713207,0.0586045794188976,0.0455367863178253,0.0699476972222328,0.0022311611101031,1.0,33,-0.0860137939453125,-0.0142780654132366,0.0752222687005996,0.0382534153759479,0.095416821539402,0.001329812570475,1.0,77,-0.0362433902919292,-0.0058494666591286,0.0639522075653076,0.0338004268705844,0.0620009452104568,0.0007873703143559,1.0,0.0563583262264728,0.0188436513999477,0.095416821539402,-0.0142780654132366,0.0620009452104568,-0.0058494666591286,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.4080665,1.2912554740905762,30,1,24,-0.053253173828125,-0.0211067199707031,0.0419276766479015,0.0176087617874145,0.0610407926142215,0.0008668712689541,1.0,24,-0.0386098213493824,0.0289726257324218,0.0509893186390399,0.0396194979548454,0.0660969391465187,0.0029675774276256,1.0,33,-0.1162359043955802,-0.0268855243921279,0.0474064126610755,0.0325671769678592,0.1241267919540405,0.0011252124095335,1.0,77,-0.0651144087314605,-0.0154490284621715,0.0657339915633201,0.0418943464756011,0.0858734101057052,0.0007906534592621,1.0,0.0635688658803701,0.0039329528808593,0.1241267919540405,-0.0268855243921279,0.0858734101057052,-0.0154490284621715,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.4600642,1.3432531356811523,31,0,24,-0.079332984983921,0.0020383198279887,0.0512416586279869,0.0166953280568122,0.0813468322157859,0.000741597439628,1.0,24,-0.037911731749773,0.0201123561710119,0.0432472862303257,0.0337384827435016,0.0584227927029132,0.0014339638873934,1.0,33,-0.164919763803482,-0.0057400790974497,0.0468568354845047,0.0307056680321693,0.1682396978139877,0.0011576581746339,1.0,77,-0.0929289981722831,-0.0069084661081433,0.0798297375440597,0.0312299318611621,0.1019845604896545,0.0007207647431641,1.0,0.0698848124593496,0.0110753379995003,0.1682396978139877,-0.0057400790974497,0.1019845604896545,-0.0069084661081433,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.5081036,1.3912925720214844,32,0,24,-0.0615927390754222,0.0092182159423828,0.0306482873857021,0.0157887581735849,0.0650513917207717,0.0010942191584035,1.0,24,-0.0307057704776525,0.0197359714657068,0.0564685724675655,0.0430555939674377,0.0669398158788681,0.002454872475937,1.0,33,-0.1318844854831695,0.0171961933374404,0.0540565326809883,0.0268306490033864,0.1369245052337646,0.0022790937218815,1.0,77,-0.0823443531990051,0.0109167713671922,0.0667147412896156,0.0373372323811054,0.0965658500790596,0.0008887099102139,1.0,0.0659956037998199,0.0144770937040448,0.1369245052337646,0.0171961933374404,0.0965658500790596,0.0109167713671922,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.559877,1.443065881729126,33,0,24,-0.0505173988640308,0.013702392578125,0.0246194992214441,0.01694449596107,0.0556449852883815,0.0010103589156642,1.0,24,-0.0400670357048511,0.0775121077895164,0.073515348136425,0.0560002550482749,0.1096000000834465,0.0030645551159977,1.0,33,-0.1455253809690475,0.0473443232476711,0.0418010428547859,0.0505834110081195,0.1591305881738662,0.0018532915273681,1.0,77,-0.0796671286225318,0.0447270795702934,0.0754362046718597,0.0624920241534709,0.115083023905754,0.0010878522880375,1.0,0.082622492685914,0.0456072501838207,0.1591305881738662,0.0473443232476711,0.115083023905754,0.0447270795702934,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.61186,1.495048999786377,34,0,24,-0.0704886093735694,0.0365142822265625,0.0477517060935497,0.0235482230782508,0.0841164961457252,0.0012197507312521,1.0,24,-0.0215187072753906,0.1625963896512985,0.0861491113901138,0.0979182422161102,0.1828106492757797,0.0039182188920676,1.0,33,-0.2053111642599105,0.0927517041563987,0.0735205560922622,0.0479489937424659,0.231704905629158,0.0023721104953438,1.0,77,-0.1052765324711799,0.1179484575986862,0.1386435478925705,0.1165969967842102,0.2023387104272842,0.0020446355920284,1.0,0.1334635727107525,0.0995553359389305,0.231704905629158,0.0927517041563987,0.2023387104272842,0.1179484575986862,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,True,True,True,normal
1790268459.6600833,1.5432722568511963,35,0,24,-0.1319802552461624,0.1807740479707718,0.0990674793720245,0.0895367264747619,0.2342326641082763,0.0041662217117846,1.0,24,0.000380198151106,0.268170028924942,0.0845090448856353,0.0916246175765991,0.2817109823226928,0.0075029148720204,1.0,33,-0.2546876966953277,0.2420834600925445,0.1207763999700546,0.1467959731817245,0.367692619562149,0.0112933050841093,1.0,77,-0.1381185948848724,0.2100118696689605,0.1424022018909454,0.1564434617757797,0.279889702796936,0.0040554096922278,1.0,0.2579718232154846,0.2244720384478569,0.367692619562149,0.2420834600925445,0.279889702796936,0.2100118696689605,1.0,0.8888888888888888,0.8275862068965517,1.0,0.9625,0.9197437739463601,True,True,False,True,False,normal
