timestamp,num_tracked_points,mean_u,mean_v,std_u,std_v,mean_speed,forward_backward_error,tracking_confidence
1790267773.6670074,97,0.18085762858390808,0.026707127690315247,0.6824713945388794,0.8620752692222595,0.32230693101882935,0.02788783423602581,0.9509803921568627
1790267774.6709993,95,0.16454660892486572,0.014801828190684319,0.6682990193367004,0.8450473546981812,0.26724737882614136,0.024575896561145782,0.979381443298969
1790267774.6757472,94,0.16738185286521912,-0.02263251692056656,0.7246251106262207,0.7484747767448425,0.23270247876644135,0.017974305897951126,0.9894736842105263
1790267774.6798925,94,0.09918650984764099,0.0024946497287601233,0.31952473521232605,0.06991889327764511,0.1303149312734604,0.019351886585354805,1.0
1790267774.6836507,94,0.08281772583723068,-0.01618405617773533,0.25475043058395386,0.1174282357096672,0.11182164400815964,0.003960683010518551,1.0
1790267774.726274,89,0.3508341908454895,0.12986035645008087,1.2282507419586182,0.5338109135627747,0.4440610110759735,0.04873211309313774,0.9468085106382979
1790267774.7783918,89,-0.007944428361952305,-0.010150181129574776,0.027968917042016983,0.05413063243031502,0.0308111310005188,0.0014885461423546076,1.0
1790267774.8264894,89,-0.00545287411659956,0.004247086588293314,0.026120256632566452,0.028191937133669853,0.02409544214606285,0.0011865702690556645,1.0
1790267774.8785117,89,-0.001956639578565955,0.007794155273586512,0.016325678676366806,0.021151650696992874,0.021982548758387566,0.0009143369970843196,1.0
1790267774.9267128,89,0.0025722202844917774,0.0016333762323483825,0.01885749027132988,0.032289620488882065,0.025409305468201637,0.0008391594747081399,1.0
1790267774.9783533,89,0.0016241180710494518,0.01039980724453926,0.022822152823209763,0.04832467809319496,0.030437638983130455,0.000866514747031033,1.0
1790267775.0306392,89,-0.0016495779855176806,0.008817694149911404,0.02347845397889614,0.030876563861966133,0.028810903429985046,0.0011366906110197306,1.0
1790267775.0787678,89,0.0015375373186543584,0.009086180478334427,0.025158606469631195,0.037010401487350464,0.026910634711384773,0.001725125010125339,1.0
1790267775.1305835,89,0.003533781273290515,-0.005862460937350988,0.01783572882413864,0.029589656740427017,0.02587270736694336,0.001068727346137166,1.0
1790267775.1787415,89,-0.00023308228992391378,0.0019190070452168584,0.02434939332306385,0.037234216928482056,0.027017220854759216,0.0010265609016641974,1.0
1790267775.230758,89,0.001478130929172039,-0.00043256094795651734,0.016390418633818626,0.04070625081658363,0.027890408411622047,0.001618044450879097,1.0
1790267775.2826767,89,-0.0020700518507510424,-0.004888984374701977,0.019377276301383972,0.029024966061115265,0.02469608001410961,0.000867827795445919,1.0
1790267775.3305302,89,0.0003931281389668584,-0.006855654064565897,0.016134977340698242,0.03007088042795658,0.024131396785378456,0.0007484459783881903,1.0
1790267775.3826232,89,-0.0005996361142024398,0.0032456645276397467,0.01689165271818638,0.02371945232152939,0.02138509601354599,0.0011133465450257063,1.0
