timestamp,elapsed_sec,frame_idx,face_detected,left_eye_points,left_eye_mean_u,left_eye_mean_v,left_eye_std_u,left_eye_std_v,left_eye_speed,left_eye_fb_error,left_eye_confidence,right_eye_points,right_eye_mean_u,right_eye_mean_v,right_eye_std_u,right_eye_std_v,right_eye_speed,right_eye_fb_error,right_eye_confidence,mouth_points,mouth_mean_u,mouth_mean_v,mouth_std_u,mouth_std_v,mouth_speed,mouth_fb_error,mouth_confidence,head_points,head_mean_u,head_mean_v,head_std_u,head_std_v,head_speed,head_fb_error,head_confidence,eye_mean_speed,eye_mean_v,mouth_speed,mouth_mean_v,head_speed,head_mean_v,overall_tracking_confidence
1790268547.7049294,0.00047469139099121094,1,0,19,-0.37894079089164734,-0.028158890083432198,0.0800163745880127,0.12951812148094177,0.40074554085731506,0.0055678896605968475,1.0,30,-0.42835184931755066,-0.06776275485754013,0.18477462232112885,0.12432322651147842,0.4456295371055603,0.015756279230117798,1.0,39,-0.3594677150249481,-0.17894138395786285,0.14115582406520844,0.0670725628733635,0.4105033278465271,0.006618324667215347,1.0,80,-0.39012470841407776,-0.17297354340553284,0.15351589024066925,0.2697569727897644,0.46648532152175903,0.006222784519195557,1.0,0.4231875389814377,-0.047960822470486164,0.4105033278465271,-0.17894138395786285,0.46648532152175903,-0.17297354340553284,1.0
1790268547.7117355,0.007280826568603516,2,0,19,-0.41502702236175537,-0.0933356061577797,0.07375947386026382,0.07630656659603119,0.4313744008541107,0.002582548651844263,1.0,30,-0.40400999784469604,-0.14627279341220856,0.09287428110837936,0.12839415669441223,0.4456924796104431,0.01405579037964344,1.0,39,-0.2753784954547882,-0.5073524117469788,0.14089734852313995,0.1784319430589676,0.6029934883117676,0.010377433151006699,1.0,80,-0.3441421389579773,-0.303623765707016,0.14268064498901367,0.26500415802001953,0.5070065259933472,0.005258637480437756,1.0,0.4385334402322769,-0.11980419978499413,0.6029934883117676,-0.5073524117469788,0.5070065259933472,-0.303623765707016,1.0
1790268547.7179897,0.013535022735595703,3,0,19,-0.4661078155040741,-0.08825764060020447,0.10215476900339127,0.12113453447818756,0.4885181188583374,0.004061388783156872,1.0,30,-0.4373331665992737,-0.28851571679115295,0.1194937452673912,0.13289134204387665,0.5352439284324646,0.012964350171387196,1.0,39,-0.12839645147323608,-0.42662909626960754,0.15696339309215546,0.1864185482263565,0.47704336047172546,0.010697843506932259,1.0,80,-0.3304077088832855,-0.3055831789970398,0.22767966985702515,0.25493258237838745,0.5185070037841797,0.005246725399047136,1.0,0.511881023645401,-0.1883866786956787,0.47704336047172546,-0.42662909626960754,0.5185070037841797,-0.3055831789970398,1.0
1790268547.7241137,0.019659042358398438,4,0,19,-0.43868857622146606,-0.10134807229042053,0.07529938966035843,0.06702587008476257,0.4563235342502594,0.0017508921446278691,1.0,30,-0.5904337763786316,-0.399932861328125,0.14255966246128082,0.1419951170682907,0.7238783240318298,0.0187921691685915,1.0,39,-0.25288549065589905,-0.6239616274833679,0.13217097520828247,0.21610000729560852,0.6895204186439514,0.011218083091080189,1.0,80,-0.33848610520362854,-0.3715387284755707,0.188311368227005,0.28700000047683716,0.5665158033370972,0.00628418754786253,1.0,0.5901009291410446,-0.25064046680927277,0.6895204186439514,-0.6239616274833679,0.5665158033370972,-0.3715387284755707,1.0
1790268547.7514837,0.04702901840209961,5,0,19,-8.738450050354004,-0.01646343059837818,0.7405941486358643,0.4961414337158203,8.752925872802734,0.09053727984428406,1.0,26,-8.986211776733398,-0.014055104926228523,1.4852821826934814,2.123488426208496,9.247345924377441,0.4864577054977417,0.8666666666666667,39,-8.54537582397461,-0.6673893332481384,1.6601630449295044,0.6731466054916382,8.605998992919922,0.23153439164161682,1.0,76,-8.440605163574219,0.13924579322338104,1.9642810821533203,1.233191728591919,8.595434188842773,0.2071814239025116,0.95,9.000135898590088,-0.015259267762303352,8.605998992919922,-0.6673893332481384,8.595434188842773,0.13924579322338104,0.9541666666666666
1790268547.8034308,0.09897613525390625,6,0,19,-0.7575860023498535,0.41630876064300537,0.10009900480508804,0.0660964846611023,0.8669987916946411,0.0032584487926214933,1.0,26,-0.8024268746376038,0.199962317943573,0.15880678594112396,0.13626378774642944,0.8380972146987915,0.010698774829506874,1.0,39,-0.4793509542942047,0.37430593371391296,0.12515050172805786,0.11445814371109009,0.6127398014068604,0.011222639121115208,1.0,76,-0.563462495803833,0.3307533264160156,0.19616442918777466,0.15432783961296082,0.6720982789993286,0.005524424836039543,1.0,0.8525480031967163,0.3081355392932892,0.6127398014068604,0.37430593371391296,0.6720982789993286,0.3307533264160156,1.0
1790268547.8554244,0.1509697437286377,7,0,19,-0.5151929259300232,0.29053056240081787,0.05039769038558006,0.12081252038478851,0.6010332107543945,0.004640897270292044,1.0,26,-0.505484938621521,0.23242950439453125,0.12247787415981293,0.07555107027292252,0.5584122538566589,0.006574032362550497,1.0,39,-0.4801013767719269,0.35512876510620117,0.13350453972816467,0.07974682003259659,0.6028364896774292,0.010083138942718506,1.0,76,-0.43693462014198303,0.2707134187221527,0.13491398096084595,0.1489773541688919,0.5305998921394348,0.004509562160819769,1.0,0.5797227323055267,0.26148003339767456,0.6028364896774292,0.35512876510620117,0.5305998921394348,0.2707134187221527,1.0
1790268547.9034493,0.19899463653564453,8,0,19,-0.31918254494667053,0.13470859825611115,0.08159104734659195,0.1263830065727234,0.36746588349342346,0.0032319938763976097,1.0,26,-0.36626845598220825,0.20676715672016144,0.1519622802734375,0.1396515965461731,0.4513627588748932,0.010063408873975277,1.0,39,-0.38049277663230896,0.22160691022872925,0.14936819672584534,0.09229763597249985,0.4476158320903778,0.005340368486940861,1.0,76,-0.32486122846603394,0.1333930343389511,0.14798568189144135,0.14781488478183746,0.37739166617393494,0.0037403982132673264,1.0,0.4094143211841583,0.1707378774881363,0.4476158320903778,0.22160691022872925,0.37739166617393494,0.1333930343389511,1.0
1790268547.9554741,0.2510194778442383,9,0,19,-0.11972367018461227,0.02247137762606144,0.08429437130689621,0.14163616299629211,0.18798896670341492,0.001754888566210866,1.0,26,-0.17413917183876038,0.09442842751741409,0.10157788544893265,0.11214538663625717,0.21793952584266663,0.004389147739857435,1.0,39,-0.30887818336486816,0.18514271080493927,0.07780813425779343,0.08816538751125336,0.36614155769348145,0.004829702898859978,1.0,76,-0.17346973717212677,0.04811527952551842,0.13069060444831848,0.18578383326530457,0.2574644684791565,0.0026918689254671335,1.0,0.20296424627304077,0.058449902571737766,0.36614155769348145,0.18514271080493927,0.2574644684791565,0.04811527952551842,1.0
1790268548.003429,0.29897427558898926,10,0,19,0.12401299923658371,-0.00825259555131197,0.1639116108417511,0.2237056940793991,0.21808265149593353,0.005214621312916279,1.0,26,-0.0157928466796875,0.2328227162361145,0.16079789400100708,0.121733158826828,0.2776930034160614,0.008552353829145432,1.0,39,-0.15378864109516144,0.29840362071990967,0.09710032492876053,0.14540192484855652,0.3402339220046997,0.008645590394735336,1.0,76,-0.00039612618274986744,0.11214326322078705,0.15171381831169128,0.2327156811952591,0.24028077721595764,0.006152523681521416,1.0,0.24788782745599747,0.11228506034240127,0.3402339220046997,0.29840362071990967,0.24028077721595764,0.11214326322078705,1.0
