timestamp,num_tracked_points,mean_u,mean_v,std_u,std_v,mean_speed,forward_backward_error,tracking_confidence
1779438877.6564052,66,-4.525890827178955,-1.0168626308441162,0.8023890852928162,0.7711474895477295,4.701687335968018,0.08737556636333466,0.9850746268656716
1779438877.735428,66,-1.2344154119491577,0.13202089071273804,0.31511425971984863,0.21716450154781342,1.2627407312393188,0.021682340651750565,1.0
1779438877.7532387,66,-1.3561251163482666,0.26307377219200134,0.40800079703330994,0.2199617624282837,1.4203314781188965,0.019470080733299255,1.0
1779438877.7687654,66,-1.3591468334197998,0.38002315163612366,0.5197615623474121,0.2807178497314453,1.4654326438903809,0.02644939161837101,1.0
1779438877.7852023,66,-1.2097879648208618,0.27926334738731384,0.5530663132667542,0.29696983098983765,1.3252111673355103,0.020366333425045013,1.0
1779438877.8031876,66,-0.6375524401664734,0.09099995344877243,0.3238077461719513,0.16797283291816711,0.6983242034912109,0.011832958087325096,1.0
1779438877.8307357,66,-0.3733938932418823,0.05388803035020828,0.3258151113986969,0.15972593426704407,0.45440900325775146,0.009242857806384563,1.0
1779438877.8468204,66,-0.09328021109104156,0.050003282725811005,0.2085726112127304,0.14689473807811737,0.22584089636802673,0.009461941197514534,1.0
1779438877.8727684,66,0.2183627486228943,0.05254317820072174,0.19498567283153534,0.1733640432357788,0.2819296717643738,0.013410978950560093,1.0
1779438877.904865,66,0.3865160048007965,0.03453318402171135,0.14979104697704315,0.08170613646507263,0.39819297194480896,0.006053720135241747,1.0
1779438877.9371254,66,0.5395531058311462,0.032065652310848236,0.15025362372398376,0.10488413274288177,0.5514618158340454,0.005842822603881359,1.0
1779438877.9682984,66,0.6414827108383179,0.06863495707511902,0.21899768710136414,0.11917781829833984,0.6568769812583923,0.006707438733428717,1.0
1779438878.0004938,66,0.6974822282791138,0.1996462345123291,0.201055645942688,0.1870400756597519,0.7459481358528137,0.005901510827243328,1.0
1779438878.0482433,66,0.8847025036811829,0.3784804046154022,0.3879301846027374,0.3738979697227478,1.02174711227417,0.019507940858602524,1.0
1779438878.078437,66,0.747307300567627,0.45208531618118286,0.2513301372528076,0.3053465485572815,0.907343864440918,0.008751128800213337,1.0
1779438878.1140196,66,0.62879478931427,0.45207884907722473,0.17097045481204987,0.21227850019931793,0.7964906096458435,0.006135906092822552,1.0
