eye_speed,eye_vertical,mouth_speed,mouth_vertical,head_speed,head_vertical,tracking_confidence,forward_backward_error,condition
0.5481289923191071,0.46849632263183594,0.6756774187088013,0.6342648863792419,0.5183672308921814,0.4277993738651275,1.0,0.008850868674926399,normal
0.37526655197143555,0.3274472504854202,0.5017666220664978,0.4560736417770386,0.3542139828205108,0.288771390914917,1.0,0.006118562945630349,normal
0.311665803194046,0.25688203424215317,0.406827837228775,0.3608412444591522,0.3057153224945068,0.2338328212499618,1.0,0.00450625462690365,normal
0.38287319242954254,0.2930523604154587,0.3630651533603668,0.292662650346756,0.3313979804515838,0.2256394475698471,1.0,0.0038564299466088002,normal
0.39167408645153046,0.24045816808938975,0.5164361596107483,0.2966364026069641,0.4020498096942901,0.1928374022245407,1.0,0.003931529819965275,normal
0.4419098198413849,0.20721149444580075,0.4637694954872131,0.1743284314870834,0.3788818120956421,0.1258287280797958,1.0,0.0035693505778908,normal
0.4101659059524536,0.1745716780424118,0.5372869372367859,0.1785888671875,0.3753666281700134,0.1131623536348342,1.0,0.0033479739213362002,normal
0.43647961318492884,0.20461845397949213,0.5660398006439209,0.1845384091138839,0.3974563181400299,0.1323216408491134,1.0,0.00352708122227335,normal
0.4914611726999283,0.2600781098008156,0.5436378717422485,0.2619901597499847,0.3904908895492553,0.18306365609169,1.0,0.004425607621669725,normal
0.36974944174289703,0.2232650145888328,0.3512090444564819,0.1913290321826934,0.2945781946182251,0.153656005859375,1.0,0.00449792772997165,normal
0.24788223952054977,0.14079602807760233,0.2472167760133743,0.082949087023735,0.2127684354782104,0.0707250833511352,1.0,0.003449636162258625,normal
0.22920445352792734,0.07047875598073006,0.2661525011062622,0.0223726220428943,0.2126313298940658,0.0206082835793495,1.0,0.0030393903143703504,normal
0.3254261165857315,0.091356910765171,0.3423369526863098,0.0390828438103199,0.3009005486965179,0.0366858951747417,1.0,0.002601704152766575,normal
0.30347809195518494,0.08506138995289794,0.3499673008918762,0.0436627939343452,0.300598680973053,0.0520828031003475,1.0,0.0031402452441397248,normal
0.2855347692966461,0.07107353024184696,0.2601867318153381,0.0425354912877082,0.2119012027978897,0.0413681641221046,1.0,0.0029733636474701753,normal
0.1227776631712913,0.0165348057635128,0.1392468065023422,-0.0052966494113206,0.0821275189518928,0.0052626971155405,1.0,0.0015079125005286,normal
0.0590954944491386,0.00245380401611325,0.0532023571431636,0.002149177249521,0.0493432097136974,-0.0035031801089644,1.0,0.001308058432186925,normal
0.107448261231184,0.0142660145647824,0.0422942675650119,0.0260486025363206,0.1072627082467079,0.0083150491118431,1.0,0.0019502394134177999,normal
0.1283185891807079,0.0320952734909951,0.0995364710688591,0.0360024198889732,0.1650636941194534,0.0300619937479496,1.0,0.002569512726040525,normal
0.08240944705903525,-0.010132789844647001,0.0853097289800643,-0.034271240234375,0.1467559337615966,-0.0334857106208801,1.0,0.001912666455609675,normal
0.0889891944825649,-0.05191326327621935,0.1394316256046295,-0.1253921091556549,0.149903804063797,-0.0747167393565177,1.0,0.0022778716520406,normal
0.6893235445022583,0.33512239530682564,0.2017667889595031,-0.1820447444915771,0.3866609036922455,0.0744636803865432,0.9895833333333334,0.06614960316801441,normal
0.17051687091588968,-0.0634701873641461,0.1768218278884887,-0.0700304433703422,0.1935506165027618,-0.0304856728762388,1.0,0.005323629535268925,normal
0.4472488462924957,-0.35085961222648615,0.3044884204864502,0.0040038139559328,0.371828556060791,-0.1304243952035904,1.0,0.038970904628513325,normal
0.4201381802558899,-0.313555508852005,0.3519132137298584,-0.0176872480660676,0.3402963280677795,-0.0954302474856376,1.0,0.027341003587935103,normal
0.33772149682044983,-0.24231490492820734,0.350504070520401,-0.085697054862976,0.3282329142093658,-0.1092568933963775,1.0,0.012672551965806574,normal
0.1974594891071319,-0.1040268614888191,0.2399552017450332,-0.0176077187061309,0.2069737166166305,-0.043786384165287,1.0,0.0035672341182361998,normal
0.1602643802762031,-0.0775752272456884,0.166044607758522,-0.0398323759436607,0.1485153585672378,-0.059244330972433,1.0,0.0024659514310769503,normal
0.2175957858562469,-0.16409980505704874,0.1879586577415466,-0.1070977449417114,0.1837754547595977,-0.1077355742454528,1.0,0.004219256865326275,normal
0.2991955131292343,-0.21316725760698313,0.3403632938861847,-0.2202069759368896,0.2807175815105438,-0.1725864112377166,1.0,0.0040863656904548,normal
0.28947251290082926,-0.15058219060301775,0.4374012053012848,-0.2272704094648361,0.3086925148963928,-0.1414757221937179,1.0,0.0037334152730181254,normal
0.3202943950891495,-0.14131280779838554,0.4730896651744842,-0.198945015668869,0.3415536284446716,-0.1249805763363838,1.0,0.00339208974037315,normal
0.32115043699741364,-0.1250698566436767,0.489283412694931,-0.1429919600486755,0.3423376083374023,-0.1060993149876594,1.0,0.00390257703838865,normal
0.29104283452033997,-0.09727885946631429,0.3801026046276092,-0.1625158190727234,0.2825927734375,-0.1246547922492027,1.0,0.0034577818005345246,normal
0.3646382838487625,-0.2519823089241981,0.5476154088973999,-0.4053266048431396,0.3905151784420013,-0.2715820670127868,1.0,0.004582486231811275,normal
0.8589246571063995,-0.6771416068077087,1.0473074913024902,-0.8574228286743164,0.7881007194519043,-0.6052234172821045,1.0,0.009256876073777625,normal
1.1808661818504333,-0.8950400054454803,1.437573790550232,-1.2737274169921875,1.1532224416732788,-0.8846649527549744,1.0,0.014773581526242124,normal
1.4211442470550537,-0.9059519171714783,1.6964223384857178,-1.5374852418899536,1.3433254957199097,-0.974600076675415,1.0,0.0498650977388024,normal
1.5812584757804868,-0.7925173044204712,1.6458810567855835,-1.5499897003173828,1.3714638948440552,-1.022080898284912,0.9858836815358554,0.11858686769846821,normal
1.171343982219696,-1.1402477622032166,1.7438884973526,-1.7314633131027222,1.219212532043457,-1.1196688413619995,1.0,0.01836400572210545,normal
1.249856948852539,-1.2132537364959717,1.6961430311203003,-1.6850109100341797,1.1201673746109009,-1.0849971771240234,1.0,0.0323789271060377,normal
1.4062955379486084,-1.130384385585785,1.4763977527618408,-1.406208872795105,1.037564992904663,-0.8949941396713257,1.0,0.03243396710604422,normal
1.5870537757873535,-1.0920358896255493,1.677045226097107,-1.4673405885696411,1.2164697647094729,-0.9415385723114014,1.0,0.024364259210415122,normal
1.7216739654541016,-1.2186563611030579,1.8965002298355105,-1.642422795295715,1.2975172996520996,-1.029205560684204,1.0,0.018771293107420175,normal
1.5384281277656555,-1.244621217250824,2.0697896480560303,-1.829178810119629,1.294389247894287,-1.128788948059082,1.0,0.012944444315507977,normal
1.2214217782020569,-1.068576067686081,1.8781684637069704,-1.755719780921936,1.1693416833877563,-1.0734816789627075,1.0,0.015320111298933573,normal
1.0703169107437134,-1.0251362919807434,1.7982373237609863,-1.749467372894287,1.2112642526626587,-1.151227593421936,1.0,0.012398062041029275,normal
0.9796360731124878,-0.9274886846542358,1.7339285612106323,-1.7174525260925293,1.224960446357727,-1.140478491783142,1.0,0.011203262489289025,normal
